time,Cache:DOSBytes,Cache:adminBytes,Cache:cacheTotalBytes,Cache:dataAdminBytes,Cache:dataBytes,Cache:lockBytes,Cache:lruDirtySize,Cache:lruMixedSize,Cache:nBINDeltasFetchMiss,Cache:nBINsFetch,Cache:nBINsFetchMiss,Cache:nBINsFetchMissRatio,Cache:nBinDeltaBlindOps,Cache:nBytesEvictedCACHEMODE,Cache:nBytesEvictedCRITICAL,Cache:nBytesEvictedDAEMON,Cache:nBytesEvictedEVICTORTHREAD,Cache:nBytesEvictedMANUAL,Cache:nCachedBINDeltas,Cache:nCachedBINs,Cache:nCachedUpperINs,Cache:nDirtyNodesEvicted,Cache:nEvictionRuns,Cache:nFullBINsMiss,Cache:nINCompactKey,Cache:nINNoTarget,Cache:nINSparseTarget,Cache:nLNsEvicted,Cache:nLNsFetch,Cache:nLNsFetchMiss,Cache:nNodesEvicted,Cache:nNodesMovedToDirtyLRU,Cache:nNodesMutated,Cache:nNodesPutBack,Cache:nNodesSkipped,Cache:nNodesStripped,Cache:nNodesTargeted,Cache:nRootNodesEvicted,Cache:nSharedCacheEnvironments,Cache:nThreadUnavailable,Cache:nUpperINsFetch,Cache:nUpperINsFetchMiss,Cache:sharedCacheTotalBytes,Checkpoints:lastCheckpointEnd,Checkpoints:lastCheckpointId,Checkpoints:lastCheckpointInterval,Checkpoints:lastCheckpointStart,Checkpoints:nCheckpoints,Checkpoints:nDeltaINFlush,Checkpoints:nFullBINFlush,Checkpoints:nFullINFlush,Cleaning:cleanerBackLog,Cleaning:fileDeletionBacklog,Cleaning:lastKnownUtilization,Cleaning:nBINDeltasCleaned,Cleaning:nBINDeltasDead,Cleaning:nBINDeltasMigrated,Cleaning:nBINDeltasObsolete,Cleaning:nCleanerDeletions,Cleaning:nCleanerDisksReads,Cleaning:nCleanerEntriesRead,Cleaning:nCleanerRuns,Cleaning:nClusterLNsProcessed,Cleaning:nINsCleaned,Cleaning:nINsDead,Cleaning:nINsMigrated,Cleaning:nINsObsolete,Cleaning:nLNQueueHits,Cleaning:nLNsCleaned,Cleaning:nLNsDead,Cleaning:nLNsLocked,Cleaning:nLNsMarked,Cleaning:nLNsMigrated,Cleaning:nLNsObsolete,Cleaning:nMarkLNsProcessed,Cleaning:nPendingLNsLocked,Cleaning:nPendingLNsProcessed,Cleaning:nRepeatIteratorReads,Cleaning:nToBeCleanedLNsProcessed,Cleaning:pendingLNQueueSize,Cleaning:totalLogSize,Environment:btreeRelatchesRequired,Environment:environmentCreationTime,I/O:bufferBytes,I/O:endOfLog,I/O:nBytesReadFromWriteQueue,I/O:nBytesWrittenFromWriteQueue,I/O:nCacheMiss,I/O:nFSyncRequests,I/O:nFSyncTime,I/O:nFSyncs,I/O:nFileOpens,I/O:nGroupCommitRequests,I/O:nGroupCommitWaits,I/O:nGrpCommitTimeouts,I/O:nLogBuffers,I/O:nLogFSyncs,I/O:nLogIntervalExceeded,I/O:nLogMaxGroupCommitThreshold,I/O:nNoFreeBuffer,I/O:nNotResident,I/O:nOpenFiles,I/O:nRandomReadBytes,I/O:nRandomReads,I/O:nRandomWriteBytes,I/O:nRandomWrites,I/O:nReadsFromWriteQueue,I/O:nRepeatFaultReads,I/O:nSequentialReadBytes,I/O:nSequentialReads,I/O:nSequentialWriteBytes,I/O:nSequentialWrites,I/O:nTempBufferWrites,I/O:nWriteQueueOverflow,I/O:nWriteQueueOverflowFailures,I/O:nWritesFromWriteQueue,Jvm:PS MarkSweep.count,Jvm:PS MarkSweep.time,Jvm:PS Scavenge.count,Jvm:PS Scavenge.time,Jvm:heap,Jvm:loadAverage,Locks:nLatchAcquireNoWaitUnsuccessful,Locks:nLatchAcquiresNoWaitSuccessful,Locks:nLatchAcquiresNoWaiters,Locks:nLatchAcquiresSelfOwned,Locks:nLatchAcquiresWithContention,Locks:nLatchReleases,Locks:nRequests,Locks:nWaits,Node Compression:cursorsBins,Node Compression:dbClosedBins,Node Compression:inCompQueueSize,Node Compression:nonEmptyBins,Node Compression:processedBins,Node Compression:splitBins,OffHeap:offHeapAllocFailure,OffHeap:offHeapAllocOverflow,OffHeap:offHeapBINsLoaded,OffHeap:offHeapBINsStored,OffHeap:offHeapCachedBINDeltas,OffHeap:offHeapCachedBINs,OffHeap:offHeapCachedLNs,OffHeap:offHeapCriticalNodesTargeted,OffHeap:offHeapDirtyNodesEvicted,OffHeap:offHeapLNsEvicted,OffHeap:offHeapLNsLoaded,OffHeap:offHeapLNsStored,OffHeap:offHeapLruSize,OffHeap:offHeapNodesEvicted,OffHeap:offHeapNodesMutated,OffHeap:offHeapNodesSkipped,OffHeap:offHeapNodesStripped,OffHeap:offHeapNodesTargeted,OffHeap:offHeapThreadUnavailable,OffHeap:offHeapTotalBlocks,OffHeap:offHeapTotalBytes,Op:cursorDelete,Op:cursorGetCurrent,Op:cursorGetFirst,Op:cursorGetLast,Op:cursorGetNext,Op:cursorGetNextDup,Op:cursorGetNextNoDup,Op:cursorGetPrev,Op:cursorGetPrevDup,Op:cursorGetPrevNoDup,Op:cursorPut,Op:cursorPutCurrent,Op:cursorPutNoDupData,Op:cursorPutNoOverwrite,Op:dbDelete,Op:dbGet,Op:dbGetSearchBoth,Op:dbPut,Op:dbPutNoDupData,Op:dbPutNoOverWrite,Op:dbRemoveSequence,Op:dosCursorGetNext,Op:nBinDeltaDeleteOps,Op:nBinDeltaGetOps,Op:nBinDeltaInsertOps,Op:nBinDeltaUpdateOps,Op:secondaryCursorDelete,Op:secondaryCursorGetCurrent,Op:secondaryCursorGetFirst,Op:secondaryCursorGetLast,Op:secondaryCursorGetNext,Op:secondaryCursorGetNextDup,Op:secondaryCursorGetNextNoDup,Op:secondaryCursorGetPrev,Op:secondaryCursorGetPrevDup,Op:secondaryCursorGetPrevNoDup,Op:secondaryDbDelete,Op:secondaryDbGet,Op:secondaryDbGetSearchBoth
2016-08-03 13:43:49.265 UTC, ,125,3159485,1160,13360,272, ,3,1,20,3,0.15, , , , , , , ,3,3, ,2,1,2,1,5, ,16,7, , , , , , , , , , , , , ,8528,5, ,7404, , , , , , ,22, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1470231828718,3145728, , , ,16, , , ,3, , , ,3, , , , ,16,1,2048,1, , , , ,118784,28, , , , , , , , , , ,20795136,-1, , , , , , ,16, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2016-08-03 13:43:49.335 UTC, ,125,3165949,1160,20096, , ,5, ,4,2,0.50, , , , , , , ,5,5, , , ,3,2,8, ,1,1, , , , , , , , , , , , , ,8528,5, ,7404, , , , , , ,22, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1470231828718,3145728, , , ,5, , , , , , , ,3, , , , ,5,1, , , , , , ,10240,5, , , , , , , , , , ,21479096,-1, , , , , , ,21, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,20, , , , , , , , , , ,2, , , , , , , , , , , , , , , , , , , , , , , 
2016-08-03 13:44:33.765 UTC, ,125,3158045,928,12112,80, ,3,1,17,3,0.18, , , , , , , ,3,3, ,2,1,2,1,5, ,13,5, , , , , , , , , , , , , ,8528,5, ,7404, , , , , , ,22, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1470231873294,3145728, , , ,14, , , ,3, , , ,3, , , , ,14,1,2048,1, , , , ,114688,26, , , , , , , , , , ,19429920,-1, , , , , , ,12, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2016-08-03 13:44:33.902 UTC, ,125,3165949,1160,20096, , ,5, ,16,2,0.13, , , , , , , ,5,5, , , ,3,2,8, ,4,3, , , , , , , , , , , , , ,8528,5, ,7404, , , , , , ,22, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1470231873294,3145728, , , ,7,10,39,10,2,10, , ,3,10, , , ,7,1, , , , , , ,18432,9,834,10, , , , , , , , ,20795456,-1, , , , , , ,17, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,3, ,10, , , , , , , , , , , , , , , , , , , , , 
2016-08-03 13:44:35.460 UTC, ,125,3158069,928,12136,80, ,3, ,17,3,0.18, , , , , , , ,3,3, ,2, ,2,1,5, ,13,5, , , , , , , , , , , , , ,11102,6, ,9459, , , , , , ,18, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1470231874985,3145728, , , ,13, , , ,3, , , ,3, , , , ,13,1,2048,1, , , , ,112640,25, , , , , , , , , , ,20162424,-1, , , , , , ,13, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2016-08-03 13:44:35.581 UTC, ,125,3166445,1160,20592, , ,5, ,16,2,0.13, , , , , , , ,5,5, , , ,3,2,8, ,4,3, , , , , , , , , , , , , ,11102,6, ,9459, , , , , , ,18, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1470231874985,3145728, , , ,7,10,37,10,2,10, , ,3,10, , , ,7,1, , , , , , ,18432,9,852,10, , , , , , , , ,20851712,-1, , , , , , ,16, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,3, ,10, , , , , , , , , , , , , , , , , , , , , 
2016-08-03 13:44:44.423 UTC, ,125,3159533,1160,13408,272, ,3,1,20,3,0.15, , , , , , , ,3,3, ,2,1,2,1,5, ,16,7, , , , , , , , , , , , , ,13531,7, ,12051, , , , , , ,18, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1470231883920,3145728, , , ,16, , , ,3, , , ,3, , , , ,16,1,2048,1, , , , ,118784,28, , , , , , , , , , ,20213424,-1, , , , , , ,16, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , , , , 
2016-08-03 13:44:44.488 UTC, ,125,3166469,1160,20616, , ,5, ,4,2,0.50, , , , , , , ,5,5, , , ,3,2,8, ,1,1, , , , , , , , , , , , , ,13531,7, ,12051, , , , , , ,18, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1470231883920,3145728, , , ,5, , , , , , , ,3, , , , ,5,1, , , , , , ,10240,5, , , , , , , , , , ,20903608,-1, , , , , , ,30, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,29, , , , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , , , , 
2016-08-03 13:45:22.204 UTC, ,125,3158149,928,12160,136, ,3,1,18,3,0.17, , , , , , , ,3,3, ,2,1,2,1,5, ,14,5, , , , , , , , , , , , , ,13531,7, ,12051, , , , , , ,18, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1470231921710,3145728, , , ,14, , , ,3, , , ,3, , , , ,14,1,2048,1, , , , ,114688,26, , , , , , , , , , ,20183368,-1, , , , , , ,13, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2016-08-03 13:45:22.254 UTC, ,125,3166469,1160,20616, , ,5, ,6,2,0.33, , , , , , , ,5,5, , , ,3,2,8, ,3,3, , , , , , , , , , , , , ,13531,7, ,12051, , , , , , ,18, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1470231921710,3145728, , , ,7, , , , , , , ,3, , , , ,7,1, , , , , , ,14336,7, , , , , , , , , , ,20865024,-1, , , , , , ,33, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,29, , , , , , , , , , ,2, , , , , , , , , , , , , , , , , , , , , , , 
2016-08-03 13:46:09.633 UTC, ,125,3159533,1160,13408,272, ,3,1,20,3,0.15, , , , , , , ,3,3, ,2,1,2,1,5, ,16,7, , , , , , , , , , , , , ,13531,7, ,12051, , , , , , ,18, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1470231969081,3145728, , , ,16, , , ,3, , , ,3, , , , ,16,1,2048,1, , , , ,118784,28, , , , , , , , , , ,20207648,-1, , , , , , ,16, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , , , , 
2016-08-03 13:46:09.681 UTC, ,125,3166469,1160,20616, , ,5, ,4,2,0.50, , , , , , , ,5,5, , , ,3,2,8, ,1,1, , , , , , , , , , , , , ,13531,7, ,12051, , , , , , ,18, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1470231969081,3145728, , , ,5, , , , , , , ,3, , , , ,5,1, , , , , , ,10240,5, , , , , , , , , , ,20896400,-1, , , , , , ,30, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,29, , , , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , , , , 
2016-08-03 13:46:34.988 UTC, ,125,3158093,928,12160,80, ,3,1,17,3,0.18, , , , , , , ,3,3, ,2,1,2,1,5, ,13,5, , , , , , , , , , , , , ,13531,7, ,12051, , , , , , ,18, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1470231994426,3145728, , , ,14, , , ,3, , , ,3, , , , ,14,1,2048,1, , , , ,114688,26, , , , , , , , , , ,19531080,-1, , , , , , ,12, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2016-08-03 13:46:35.100 UTC, ,125,3166469,1160,20616, , ,5, ,16,2,0.13, , , , , , , ,5,5, , , ,3,2,8, ,4,3, , , , , , , , , , , , , ,13531,7, ,12051, , , , , , ,18, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1470231994426,3145728, , , ,7,10,44,10,2,10, , ,3,10, , , ,7,1, , , , , , ,18432,9,1062,10, , , , , , , , ,20903144,-1, , , , , , ,17, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,3, ,10, , , , , , , , , , , , , , , , , , , , , 
2016-08-03 13:46:39.399 UTC, ,125,3158037,928,12184, , ,3, ,16,3,0.19, , , , , , , ,3,3, ,2, ,2,1,5, ,12,4, , , , , , , , , , , , , ,16968,8, ,14690, , , , , , ,15, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1470231998881,3145728, , , ,12, , , ,2, , , ,3, , , , ,12, ,2048,1, , , , ,116736,24, , , , , , , , , , ,19525992,-1, , , , , , ,10, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2016-08-03 13:46:39.481 UTC, ,125,3167237,1160,21384, , ,5, ,8,2,0.25, , , , , , , ,5,5, , , ,3,2,8, ,5,4, , , , , , , , , , , , , ,16968,8, ,14690, , , , , , ,15, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1470231998881,3145728, , , ,8, , , ,1, , , ,3, , , , ,8,1, , , , , , ,18432,9, , , , , , , , , , ,20898424,-1, , , , , , ,46, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,39, , , , , , , , , , ,2, , , , , , , , , , , , , , , , , , , , , , , 
2016-08-03 13:51:07.864 UTC, ,125,3158173,928,12184,136, ,3, ,18,3,0.17, , , , , , , ,3,3, ,2, ,2,1,5, ,14,5, , , , , , , , , , , , , ,16968,8, ,14690, , , , , , ,15, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1470232267376,3145728, , , ,13, , , ,3, , , ,3, , , , ,13,1,2048,1, , , , ,120832,26, , , , , , , , , , ,20215408,-1, , , , , , ,13, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2016-08-03 13:51:07.946 UTC, ,125,3167237,1160,21384, , ,5, ,6,2,0.33, , , , , , , ,5,5, , , ,3,2,8, ,3,3, , , , , , , , , , , , , ,16968,8, ,14690, , , , , , ,15, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1470232267376,3145728, , , ,7, , , , , , , ,3, , , , ,7,1, , , , , , ,14336,7, , , , , , , , , , ,20904160,-1, , , , , , ,43, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,39, , , , , , , , , , ,2, , , , , , , , , , , , , , , , , , , , , , , 
2016-08-03 13:53:32.976 UTC, ,125,3158117,928,12184,80, ,3, ,17,3,0.18, , , , , , , ,3,3, ,2, ,2,1,5, ,13,5, , , , , , , , , , , , , ,16968,8, ,14690, , , , , , ,15, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1470232412469,3145728, , , ,13, , , ,3, , , ,3, , , , ,13,1,2048,1, , , , ,120832,26, , , , , , , , , , ,19532848,-1, , , , , , ,12, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2016-08-03 13:53:33.109 UTC, ,125,3167237,1160,21384, , ,5, ,16,2,0.13, , , , , , , ,5,5, , , ,3,2,8, ,4,3, , , , , , , , , , , , , ,16968,8, ,14690, , , , , , ,15, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1470232412469,3145728, , , ,7,10,54,10,2,10, , ,3,10, , , ,7,1, , , , , , ,18432,9,1082,10, , , , , , , , ,20896160,-1, , , , , , ,17, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,3, ,10, , , , , , , , , , , , , , , , , , , , , 
2016-08-03 13:54:10.478 UTC, ,125,3158061,928,12208, , ,3,1,16,3,0.19, , , , , , , ,3,3, ,2,1,2,1,5, ,12,4, , , , , , , , , , , , , ,20234,9, ,18147, , , , , , ,15, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1470232449994,3145728, , , ,13, , , ,2, , , ,3, , , , ,13, ,2048,1, , , , ,118784,25, , , , , , , , , , ,19531704,-1, , , , , , ,10, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2016-08-03 13:55:10.496 UTC, ,2825,91016801,4072,87868008,240, ,65, ,8080,2,0.00, , , , , , , ,65,5, , , ,4,61,8, ,441,53, , , , , , , , , , , , , ,124555741250,23,20000987,120263530824,14,1,108,155, , ,50,1, ,1,3,17,302,7349,18, ,71, ,71,204,75,97,2, , ,93,6929, , , , , , , , ,1470232449994,3145728, , ,5152755,56,7614,46095,7613,83,7614, , ,3,7642, , , ,57,6,72866816,134,3755244,129, , ,119104512,278,278664527,7650,79,18,8,16,1,101,68,378,167988632,-1, , , , , , ,8438, , , ,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,3, ,7601, , , , , , , , , , , , , , , , , , , , , 
2016-08-03 13:55:33.551 UTC, ,4325,155047549,6360,151897496, , ,84, ,2756, , , , , , , , , ,84,5, , , ,4,80,7, ,369,53, , , , , , , , , , , , , ,253406955229,38,20010688,249115535167,15,4,63,106, , ,48, , , ,4,18,258,2211,18, ,24, ,24,101,88,103, , , ,102,1939, , , , , , , , ,1470232449994,3145728, , ,1290593,50,2415,18533,2415,84,2415, , ,3,2446, , , ,53,10,59583488,101,2388695,82, , ,128466944,260,255705854,2457,61,20,10,8,1,46,15,170,244302704,-1, , , , , , ,3178, , , ,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2399, , , , , , , , , , , , , , , , , , , , , 
2016-08-03 13:55:57.439 UTC, ,3125,3168437,6152,19312,272, ,3, ,64,3,0.05, , , , , , , ,3,3, ,8, ,3,1,5, ,74,31, , , , , , , , , , , , , ,257707546462,40,609507662,257707545422,1,1,1,3, , ,48, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1470232556781,3145728, , , ,39,1,6,1,14,1, , ,3,2, , , ,39,2,9787392,48,1156,1, , ,63034368,45, , , , , , , , ,2,23,28894344,-1, , , , , , ,30, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2016-08-03 13:56:57.493 UTC, ,3829,23722725,6152,20572864,304, ,31, ,59,27,0.46, , , , , , , ,31,5, , , ,4,27,8, ,9,3, , , , , , , , , , , , , ,257707546462,40,609507662,257707545422, , , , , , ,48, , , , , ,83,180,1, ,1, ,1,2, ,1, , , ,1,175, , , , , , , , ,1470232556781,3145728, , , ,32, , , ,6, , , ,3, , , , ,32,8,11128832,16, , , ,27,19262998,132, , , , , , , , ,3,25,133824224,-1, , , , , , ,3152, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,3145, , , , , , , , , , ,2, , , , , , , , , , , , , , , , , , , , , , , 
2016-08-03 13:57:57.517 UTC, ,3829,58040605,6152,54890744,304, ,51, ,40,20,0.50, , , , , , , ,51,5, , , ,4,47,8, , , , , , , , , , , , , , , , ,257707546462,40,609507662,257707545422, , , , , , ,48, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1470232556781,3145728, , , ,20, , , ,6, , , ,3, , , , ,20,14,34816,17, , , ,20,34544266,29, , , , , , , , ,3,50,270984032,-1, , , , , , ,2634, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2634, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2016-08-03 13:58:57.523 UTC, ,3829,90726269,6152,87576408,304, ,64, ,26,13,0.50, , , , , , , ,64,5, , , ,4,60,8, , , , , , , , , , , , , , , , ,257707546462,40,609507662,257707545422, , , , , , ,48, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1470232556781,3145728, , , ,13, , , ,3, , , ,3, , , , ,13,17,26624,13, , , ,13,32908691,16, , , , , , ,1,87,3,51,281055544,-1, , , , , , ,1575, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1575, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2016-08-03 13:59:57.527 UTC, ,3829,121433637,6152,118283776,304, ,74, ,20,10,0.50, , , , , , , ,74,5, , , ,4,70,8, , , , , , , , , , , , , , , , ,257707546462,40,609507662,257707545422, , , , , , ,48, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1470232556781,3145728, , , ,10, , , ,4, , , ,3, , , , ,10,21,26624,13, , , ,10,30920068,11, , , , , , , , ,4,39,151355104,-1, , , , , , ,1261, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1261, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2016-08-03 14:00:57.539 UTC, ,3829,145807885,6152,142658024,304, ,81, ,16,7,0.44, , , , , , , ,81,5, , , ,4,77,8, , , , , , , , , , , , , , , , ,257707546462,40,609507662,257707545422, , , , , , ,48, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1470232556781,3145728, , , ,7, , , ,4, , , ,3, , , , ,7,25,14336,7, , , ,7,24552565,11, , , , , , ,1,60,3,31,273591112,-1, , , , , , ,1095, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1095, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2016-08-03 14:01:17.142 UTC, ,3829,155043709,6152,151894152, , ,84, ,7,3,0.43, , , , , , , ,84,5, , , ,4,80,8, , , , , , , , , , , , , , , , ,257707546462,40,609507662,257707545422, , , , , , ,48, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1470232556781,3145728, , , ,3, , , , , , , ,3, , , , ,3,25,6144,3, , , ,3,9316708,3, , , , , , , , ,1,24,306839960,-1, , , , , , ,318, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,319, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2016-08-03 14:07:23.407 UTC, ,3125,3166813,5816,17960, , ,3,1,57,3,0.05, , , , , , , ,3,3, ,6,1,3,1,5, ,74,31, , , , , , , , , , , , , ,261997896323,42,614890091,261997895147,1,1,1,3, , ,48, , , , , , , ,1, , , , , , , , , , , , , , , , , , , , ,1470233242721,3145728, , , ,41,1,6,1,14,1, , ,3,2, , , ,41,1,7567360,51,1292,1, , ,59201536,43, , , , , , , , ,2,16,30169960,-1, , , , , , ,22, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2016-08-03 14:08:23.428 UTC, ,6947,156755891,8544,153602976,240, ,158, ,10352,64,0.01, , , , , , , ,158,7, , , ,4,154,8, ,952,167, , , , , , , , , , ,3455, , ,481041752963,66,20137841,476748577130,24,30,229,313, , ,48, , , ,14,45,518,8973,47, ,44,1,43,376,173,208, , , ,206,8249, , , , , , , , ,1470233242721,3145728, , ,11748665,228,9443,48433,9442,169,9443, , ,3,9494, , , ,234,19,159259648,387,25427942,280, ,64,438020507,540,454176069,9615,245,96,46,32,2,141,9,308,646347264,-1, , , , , , ,11377, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,3, ,9419, , , , , , , , , , , , , , , , , , , , , 
2016-08-03 14:08:27.267 UTC, ,6576,156913656,8648,153761352, , ,163, ,635, , , , , , , , , ,163,7, , , ,5,158,8, ,54,12, , , , , , , , , , ,588, , ,498225621341,68,22058570,493930786089,2,4,10,16, , ,47, , , ,1,3,20,312,3, ,3, ,3,20,2,3, , , ,3,281, , , , , , , , ,1470233242721,3145728, , ,29,11,583,3165,584,13,583, , ,3,588, , , ,12,21,11126784,23,7334,16, , ,19312640,17,41464341,595,22,4,2,1, , ,1,20,409044072,-1, , , , , , ,674, , , ,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,581, , , , , , , , , , , , , , , , , , , , , 
